# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# microseconds,volts
1.05204022e+01,-2.59375000e-03
1.05224024e+01,-2.26562000e-03
1.05244026e+01,-2.64063000e-03
1.05264028e+01,-2.72656000e-03
1.05284030e+01,-2.69531000e-03
1.05304032e+01,-2.72656000e-03
1.05324034e+01,-2.43750000e-03
1.05344036e+01,-2.68750000e-03
1.05364038e+01,-2.67969000e-03
1.05384040e+01,-2.50781000e-03
1.05404042e+01,-2.58594000e-03
1.05424044e+01,-2.72656000e-03
1.05444046e+01,-2.67188000e-03
1.05464048e+01,-2.48438000e-03
1.05484050e+01,-2.61719000e-03
1.05504052e+01,-2.74219000e-03
1.05524054e+01,-2.66406000e-03
1.05544056e+01,-2.53125000e-03
1.05564058e+01,-2.64063000e-03
1.05584060e+01,-2.58594000e-03
1.05604062e+01,-2.49219000e-03
1.05624064e+01,-2.64844000e-03
1.05644066e+01,-2.41406000e-03
1.05664068e+01,-2.67969000e-03
1.05684070e+01,-2.57031000e-03
1.05704072e+01,-2.56250000e-03
1.05724074e+01,-2.71875000e-03
1.05744076e+01,-2.60156000e-03
1.05764078e+01,-2.56250000e-03
1.05784080e+01,-2.57031000e-03
1.05804082e+01,-2.52344000e-03
1.05824084e+01,-2.66406000e-03
1.05844086e+01,-2.67969000e-03
1.05864088e+01,-2.29687000e-03
1.05884090e+01,-2.58594000e-03
1.05904092e+01,-2.75000000e-03
1.05924094e+01,-2.71094000e-03
1.05944096e+01,-2.69531000e-03
1.05964098e+01,-2.41406000e-03
1.05984100e+01,-2.60156000e-03
1.06004102e+01,-2.57031000e-03
1.06024104e+01,-2.57031000e-03
1.06044106e+01,-2.56250000e-03
1.06064108e+01,-2.57813000e-03
1.06084110e+01,-2.60156000e-03
1.06104112e+01,-2.35156000e-03
1.06124114e+01,-2.66406000e-03
1.06144116e+01,-2.71094000e-03
1.06164118e+01,-2.71094000e-03
1.06184120e+01,-2.41406000e-03
1.06204122e+01,-2.60156000e-03
1.06224124e+01,-2.60156000e-03
1.06244126e+01,-2.54688000e-03
1.06264128e+01,-2.66406000e-03
1.06284130e+01,-2.50000000e-03
1.06304132e+01,-2.63281000e-03
1.06324134e+01,-2.63281000e-03
1.06344136e+01,-2.48438000e-03
1.06364138e+01,-2.60156000e-03
1.06384140e+01,-2.57031000e-03
1.06404142e+01,-2.55469000e-03
1.06424144e+01,-2.67188000e-03
1.06444146e+01,-2.58594000e-03
1.06464148e+01,-2.68750000e-03
1.06484150e+01,-2.69531000e-03
1.06504152e+01,-2.24219000e-03
1.06524154e+01,-2.64844000e-03
1.06544156e+01,-2.70313000e-03
1.06564158e+01,-2.69531000e-03
1.06584160e+01,-2.64063000e-03
1.06604162e+01,-2.69531000e-03
1.06624164e+01,-2.71094000e-03
1.06644166e+01,-2.73438000e-03
1.06664168e+01,-2.62500000e-03
1.06684170e+01,-2.64844000e-03
1.06704172e+01,-2.64063000e-03
1.06724174e+01,-2.55469000e-03
1.06744176e+01,-2.52344000e-03
1.06764178e+01,-2.48438000e-03
1.06784180e+01,-2.71875000e-03
1.06804182e+01,-2.68750000e-03
1.06824184e+01,-2.43750000e-03
1.06844186e+01,-2.64063000e-03
1.06864188e+01,-2.59375000e-03
1.06884190e+01,-2.59375000e-03
1.06904192e+01,-2.68750000e-03
1.06924194e+01,-2.47656000e-03
1.06944196e+01,-2.54688000e-03
1.06964198e+01,-2.62500000e-03
1.06984200e+01,-2.48438000e-03
1.07004202e+01,-2.59375000e-03
1.07024204e+01,-2.57031000e-03
1.07044206e+01,-2.56250000e-03
1.07064208e+01,-2.53125000e-03
1.07084210e+01,-2.53906000e-03
1.07104212e+01,-2.64063000e-03
1.07124214e+01,-2.68750000e-03
1.07144216e+01,-2.07031000e-03
1.07164218e+01,-2.64063000e-03
1.07184220e+01,-2.70313000e-03
1.07204222e+01,-2.64063000e-03
1.07224224e+01,-2.72656000e-03
1.07244226e+01,-2.49219000e-03
1.07264228e+01,-2.73438000e-03
1.07284230e+01,-2.72656000e-03
1.07304232e+01,-2.66406000e-03
1.07324234e+01,-2.70313000e-03
1.07344236e+01,-2.67969000e-03
1.07364238e+01,-2.62500000e-03
1.07384240e+01,-2.53906000e-03
1.07404242e+01,-2.71875000e-03
1.07424244e+01,-2.79687000e-03
1.07444246e+01,-2.69531000e-03
1.07464248e+01,-2.48438000e-03
1.07484250e+01,-2.71875000e-03
1.07504252e+01,-2.64844000e-03
1.07524254e+01,-2.66406000e-03
1.07544256e+01,-2.84375000e-03
1.07564258e+01,-2.55469000e-03
1.07584260e+01,-2.57813000e-03
1.07604262e+01,-2.64844000e-03
1.07624264e+01,-2.62500000e-03
1.07644266e+01,-2.69531000e-03
1.07664268e+01,-2.61719000e-03
1.07684270e+01,-2.75781000e-03
1.07704272e+01,-2.65625000e-03
1.07724274e+01,-2.57813000e-03
1.07744276e+01,-2.71875000e-03
1.07764278e+01,-2.64844000e-03
1.07784280e+01,-2.26562000e-03
1.07804282e+01,-2.65625000e-03
1.07824284e+01,-2.76562000e-03
1.07844286e+01,-2.73438000e-03
1.07864288e+01,-2.65625000e-03
1.07884290e+01,-2.43750000e-03
1.07904292e+01,-2.40625000e-03
1.07924294e+01,-2.54688000e-03
1.07944296e+01,-2.46875000e-03
1.07964298e+01,-2.57813000e-03
1.07984300e+01,-2.50000000e-03
1.08004302e+01,-2.47656000e-03
1.08024304e+01,-2.47656000e-03
1.08044306e+01,-2.56250000e-03
1.08064308e+01,-2.60938000e-03
1.08084310e+01,-2.57813000e-03
1.08104312e+01,-2.32812000e-03
1.08124314e+01,-2.53125000e-03
1.08144316e+01,-2.50000000e-03
1.08164318e+01,-2.50781000e-03
1.08184320e+01,-2.65625000e-03
1.08204322e+01,-2.40625000e-03
1.08224324e+01,-2.39844000e-03
1.08244326e+01,-2.55469000e-03
1.08264328e+01,-2.39062000e-03
1.08284330e+01,-2.62500000e-03
1.08304332e+01,-2.53125000e-03
1.08324334e+01,-2.65625000e-03
1.08344336e+01,-2.60156000e-03
1.08364338e+01,-2.60938000e-03
1.08384340e+01,-2.69531000e-03
1.08404342e+01,-2.59375000e-03
1.08424344e+01,-2.21875000e-03
1.08444346e+01,-2.67188000e-03
1.08464348e+01,-2.82812000e-03
1.08484350e+01,-2.82031000e-03
1.08504352e+01,-2.68750000e-03
1.08524354e+01,-2.64844000e-03
1.08544356e+01,-2.89062000e-03
1.08564358e+01,-2.75000000e-03
1.08584360e+01,-2.74219000e-03
1.08604362e+01,-2.80469000e-03
1.08624364e+01,-2.83594000e-03
1.08644366e+01,-2.75781000e-03
1.08664368e+01,-2.65625000e-03
1.08684370e+01,-2.75781000e-03
1.08704372e+01,-2.83594000e-03
1.08724374e+01,-2.71094000e-03
1.08744376e+01,-2.42969000e-03
1.08764378e+01,-2.80469000e-03
1.08784380e+01,-2.67969000e-03
1.08804382e+01,-2.68750000e-03
1.08824384e+01,-2.89062000e-03
1.08844386e+01,-2.61719000e-03
1.08864388e+01,-2.65625000e-03
1.08884390e+01,-2.56250000e-03
1.08904392e+01,-2.53125000e-03
1.08924394e+01,-2.70313000e-03
1.08944396e+01,-2.58594000e-03
1.08964398e+01,-2.65625000e-03
1.08984400e+01,-2.64063000e-03
1.09004402e+01,-2.52344000e-03
1.09024404e+01,-2.65625000e-03
1.09044406e+01,-2.67188000e-03
1.09064408e+01,-2.07031000e-03
1.09084410e+01,-2.62500000e-03
1.09104412e+01,-2.49219000e-03
1.09124414e+01,-2.62500000e-03
1.09144416e+01,-2.54688000e-03
1.09164418e+01,-2.39844000e-03
1.09184420e+01,-2.27344000e-03
1.09204422e+01,-2.49219000e-03
1.09224424e+01,-2.42969000e-03
1.09244426e+01,-2.44531000e-03
1.09264428e+01,-2.42969000e-03
1.09284430e+01,-2.57031000e-03
1.09304432e+01,-2.46875000e-03
1.09324434e+01,-2.37500000e-03
1.09344436e+01,-2.50781000e-03
1.09364438e+01,-2.54688000e-03
1.09384440e+01,-2.34375000e-03
1.09404442e+01,-2.57813000e-03
1.09424444e+01,-2.50781000e-03
1.09444446e+01,-2.60938000e-03
1.09464448e+01,-2.67188000e-03
1.09484450e+01,-2.46875000e-03
1.09504452e+01,-2.54688000e-03
1.09524454e+01,-2.56250000e-03
1.09544456e+01,-2.60938000e-03
1.09564458e+01,-2.79687000e-03
1.09584460e+01,-2.60938000e-03
1.09604462e+01,-2.76562000e-03
1.09624464e+01,-2.71875000e-03
1.09644466e+01,-2.64063000e-03
1.09664468e+01,-2.84375000e-03
1.09684470e+01,-2.72656000e-03
1.09704472e+01,-2.33594000e-03
1.09724474e+01,-2.78906000e-03
1.09744476e+01,-2.82031000e-03
1.09764478e+01,-2.95313000e-03
1.09784480e+01,-2.82812000e-03
1.09804482e+01,-2.79687000e-03
1.09824484e+01,-2.91406000e-03
1.09844486e+01,-2.83594000e-03
1.09864488e+01,-2.94531000e-03
1.09884490e+01,-2.82031000e-03
1.09904492e+01,-2.85937000e-03
1.09924494e+01,-2.78906000e-03
1.09944496e+01,-2.62500000e-03
1.09964498e+01,-2.79687000e-03
1.09984501e+01,-2.74219000e-03
1.10004502e+01,-2.74219000e-03
1.10024504e+01,-2.60156000e-03
1.10044506e+01,-2.79687000e-03
1.10064508e+01,-2.60938000e-03
1.10084510e+01,-2.54688000e-03
1.10104512e+01,-2.71875000e-03
1.10124514e+01,-2.58594000e-03
1.10144516e+01,-2.57031000e-03
1.10164518e+01,-2.53125000e-03
1.10184521e+01,-2.64844000e-03
1.10204522e+01,-2.57031000e-03
1.10224524e+01,-2.45313000e-03
1.10244527e+01,-2.57031000e-03
1.10264528e+01,-2.60156000e-03
1.10284530e+01,-2.60938000e-03
1.10304533e+01,-2.64063000e-03
1.10324535e+01,-2.53906000e-03
1.10344536e+01,-1.99219000e-03
1.10364538e+01,-2.50000000e-03
1.10384540e+01,-2.25000000e-03
1.10404542e+01,-2.50000000e-03
1.10424544e+01,-2.52344000e-03
1.10444547e+01,-2.39844000e-03
1.10464548e+01,-2.32031000e-03
1.10484550e+01,-2.41406000e-03
1.10504552e+01,-2.55469000e-03
1.10524554e+01,-2.57813000e-03
1.10544556e+01,-2.48438000e-03
1.10564559e+01,-2.46875000e-03
1.10584560e+01,-2.37500000e-03
1.10604562e+01,-2.67969000e-03
1.10624564e+01,-2.53125000e-03
1.10644567e+01,-2.71875000e-03
1.10664568e+01,-2.44531000e-03
1.10684570e+01,-2.67188000e-03
1.10704572e+01,-2.68750000e-03
1.10724574e+01,-2.53125000e-03
1.10744576e+01,-2.82812000e-03
1.10764579e+01,-2.62500000e-03
1.10784580e+01,-2.63281000e-03
1.10804582e+01,-2.67188000e-03
1.10824585e+01,-2.72656000e-03
1.10844586e+01,-2.67188000e-03
1.10864588e+01,-2.62500000e-03
1.10884591e+01,-2.78125000e-03
1.10904593e+01,-2.71875000e-03
1.10924594e+01,-2.64844000e-03
1.10944596e+01,-2.85937000e-03
1.10964598e+01,-2.74219000e-03
1.10984600e+01,-2.32812000e-03
1.11004602e+01,-2.91406000e-03
1.11024605e+01,-2.83594000e-03
1.11044606e+01,-2.78125000e-03
1.11064608e+01,-2.85937000e-03
1.11084610e+01,-2.91406000e-03
1.11104613e+01,-2.89062000e-03
1.11124614e+01,-2.86719000e-03
1.11144617e+01,-2.74219000e-03
1.11164618e+01,-2.81250000e-03
1.11184620e+01,-2.91406000e-03
1.11204622e+01,-2.90625000e-03
1.11224625e+01,-2.57031000e-03
1.11244626e+01,-2.75781000e-03
1.11264628e+01,-2.77344000e-03
1.11284630e+01,-2.70313000e-03
1.11304632e+01,-2.54688000e-03
1.11324634e+01,-2.66406000e-03
1.11344637e+01,-2.64844000e-03
1.11364638e+01,-2.51563000e-03
1.11384640e+01,-2.67188000e-03
1.11404643e+01,-2.44531000e-03
1.11424644e+01,-2.40625000e-03
1.11444647e+01,-2.57031000e-03
1.11464648e+01,-2.51563000e-03
1.11484651e+01,-2.49219000e-03
1.11504652e+01,-2.37500000e-03
1.11524654e+01,-2.50000000e-03
1.11544656e+01,-2.47656000e-03
1.11564659e+01,-2.45313000e-03
1.11584660e+01,-2.55469000e-03
1.11604663e+01,-2.51563000e-03
1.11624664e+01,-2.00781000e-03
1.11644666e+01,-2.51563000e-03
1.11664668e+01,-2.26562000e-03
1.11684671e+01,-2.50000000e-03
1.11704672e+01,-2.64844000e-03
1.11724674e+01,-2.41406000e-03
1.11744676e+01,-2.49219000e-03
1.11764678e+01,-2.48438000e-03
1.11784680e+01,-2.48438000e-03
1.11804683e+01,-2.50781000e-03
1.11824684e+01,-2.60938000e-03
1.11844686e+01,-2.63281000e-03
1.11864688e+01,-2.55469000e-03
1.11884690e+01,-2.63281000e-03
1.11904692e+01,-2.68750000e-03
1.11924695e+01,-2.70313000e-03
1.11944696e+01,-2.50781000e-03
1.11964698e+01,-2.74219000e-03
1.11984700e+01,-2.77344000e-03
1.12004702e+01,-2.62500000e-03
1.12024705e+01,-2.78125000e-03
1.12044706e+01,-2.63281000e-03
1.12064709e+01,-2.60938000e-03
1.12084710e+01,-2.60938000e-03
1.12104712e+01,-2.75781000e-03
1.12124714e+01,-2.89844000e-03
1.12144717e+01,-2.79687000e-03
1.12164718e+01,-2.80469000e-03
1.12184721e+01,-2.81250000e-03
1.12204722e+01,-2.85156000e-03
1.12224724e+01,-2.80469000e-03
1.12244726e+01,-2.74219000e-03
1.12264729e+01,-2.47656000e-03
1.12284730e+01,-2.77344000e-03
1.12304732e+01,-2.85937000e-03
1.12324734e+01,-2.89062000e-03
1.12344736e+01,-2.80469000e-03
1.12364738e+01,-2.84375000e-03
1.12384741e+01,-2.82812000e-03
1.12404742e+01,-2.74219000e-03
1.12424744e+01,-2.71094000e-03
1.12444746e+01,-2.75781000e-03
1.12464748e+01,-2.67969000e-03
1.12484750e+01,-2.61719000e-03
1.12504752e+01,-2.39062000e-03
1.12524754e+01,-2.63281000e-03
1.12544756e+01,-2.64844000e-03
1.12564758e+01,-2.69531000e-03
1.12584760e+01,-2.33594000e-03
1.12604763e+01,-2.73438000e-03
1.12624764e+01,-2.64063000e-03
1.12644767e+01,-2.43750000e-03
1.12664768e+01,-2.66406000e-03
1.12684770e+01,-2.44531000e-03
1.12704773e+01,-2.35156000e-03
1.12724775e+01,-2.52344000e-03
1.12744776e+01,-2.46875000e-03
1.12764778e+01,-2.46875000e-03
1.12784780e+01,-2.42969000e-03
1.12804782e+01,-2.55469000e-03
1.12824784e+01,-2.58594000e-03
1.12844787e+01,-2.46094000e-03
1.12864788e+01,-2.65625000e-03
1.12884790e+01,-2.50000000e-03
1.12904792e+01,-2.06250000e-03
1.12924794e+01,-2.60156000e-03
1.12944796e+01,-2.52344000e-03
1.12964799e+01,-2.61719000e-03
1.12984800e+01,-2.81250000e-03
1.13004802e+01,-2.69531000e-03
1.13024804e+01,-2.71094000e-03
1.13044807e+01,-2.72656000e-03
1.13064808e+01,-2.80469000e-03
1.13084810e+01,-2.83594000e-03
1.13104812e+01,-2.89844000e-03
1.13124814e+01,-2.91406000e-03
1.13144816e+01,-2.67188000e-03
1.13164819e+01,-2.82812000e-03
1.13184821e+01,-2.93750000e-03
1.13204822e+01,-2.81250000e-03
1.13224825e+01,-2.60156000e-03
1.13244826e+01,-2.82812000e-03
1.13264828e+01,-2.79687000e-03
1.13284831e+01,-2.76562000e-03
1.13304833e+01,-2.78125000e-03
1.13324834e+01,-2.69531000e-03
1.13344836e+01,-2.63281000e-03
1.13364838e+01,-2.75000000e-03
1.13384840e+01,-2.89062000e-03
1.13404842e+01,-2.72656000e-03
1.13424845e+01,-2.75000000e-03
1.13444846e+01,-2.75000000e-03
1.13464848e+01,-2.76562000e-03
1.13484850e+01,-2.68750000e-03
1.13504853e+01,-2.76562000e-03
1.13524854e+01,-2.59375000e-03
1.13544857e+01,-2.19531000e-03
1.13564858e+01,-2.67969000e-03
1.13584860e+01,-2.53125000e-03
1.13604862e+01,-2.67969000e-03
1.13624865e+01,-2.69531000e-03
1.13644866e+01,-2.56250000e-03
1.13664868e+01,-2.42187000e-03
1.13684870e+01,-2.54688000e-03
1.13704872e+01,-2.36719000e-03
1.13724874e+01,-2.55469000e-03
1.13744877e+01,-2.42969000e-03
1.13764879e+01,-2.47656000e-03
1.13784880e+01,-2.33594000e-03
1.13804883e+01,-2.16406000e-03
1.13824884e+01,-2.47656000e-03
1.13844886e+01,-2.64844000e-03
1.13864888e+01,-2.37500000e-03
1.13884891e+01,-2.41406000e-03
1.13904892e+01,-2.48438000e-03
1.13924894e+01,-2.21875000e-03
1.13944896e+01,-2.61719000e-03
1.13964899e+01,-2.39062000e-03
1.13984900e+01,-2.25000000e-03
1.14004903e+01,-2.60938000e-03
1.14024904e+01,-2.66406000e-03
1.14044906e+01,-2.48438000e-03
1.14064908e+01,-2.57031000e-03
1.14084911e+01,-2.77344000e-03
1.14104912e+01,-2.72656000e-03
1.14124914e+01,-2.65625000e-03
1.14144916e+01,-2.84375000e-03
1.14164918e+01,-2.69531000e-03
1.14184920e+01,-2.15625000e-03
1.14204923e+01,-2.69531000e-03
1.14224924e+01,-2.88281000e-03
1.14244926e+01,-2.82031000e-03
1.14264928e+01,-2.85937000e-03
1.14284930e+01,-2.82031000e-03
1.14304932e+01,-2.91406000e-03
1.14324935e+01,-3.01563000e-03
1.14344937e+01,-2.89844000e-03
1.14364938e+01,-2.88281000e-03
1.14384940e+01,-2.89844000e-03
1.14404942e+01,-2.89844000e-03
1.14424945e+01,-2.77344000e-03
1.14444946e+01,-2.93750000e-03
1.14464949e+01,-2.92187000e-03
1.14484950e+01,-2.95313000e-03
1.14504952e+01,-2.89062000e-03
1.14524954e+01,-2.96094000e-03
1.14544957e+01,-2.90625000e-03
1.14564958e+01,-2.85156000e-03
1.14584961e+01,-2.86719000e-03
1.14604962e+01,-2.78125000e-03
1.14624964e+01,-2.62500000e-03
1.14644966e+01,-2.75781000e-03
1.14664969e+01,-2.94531000e-03
1.14684970e+01,-2.68750000e-03
1.14704972e+01,-2.73438000e-03
1.14724974e+01,-2.78906000e-03
1.14744976e+01,-2.60938000e-03
1.14764978e+01,-2.67969000e-03
1.14784981e+01,-2.78125000e-03
1.14804982e+01,-2.47656000e-03
1.14824984e+01,-2.07813000e-03
1.14844986e+01,-2.61719000e-03
1.14864988e+01,-2.41406000e-03
1.14884990e+01,-2.69531000e-03
1.14904992e+01,-2.50781000e-03
1.14924994e+01,-2.39062000e-03
1.14944996e+01,-2.37500000e-03
1.14964998e+01,-2.57813000e-03
1.14985000e+01,-2.24219000e-03
1.15005003e+01,-2.50000000e-03
1.15025004e+01,-2.42187000e-03
1.15045007e+01,-2.41406000e-03
1.15065008e+01,-2.35156000e-03
1.15085010e+01,-2.36719000e-03
1.15105013e+01,-2.48438000e-03
1.15125015e+01,-2.67969000e-03
1.15145016e+01,-2.35937000e-03
1.15165018e+01,-2.73438000e-03
1.15185020e+01,-2.60156000e-03
1.15205022e+01,-2.42969000e-03
1.15225024e+01,-2.67969000e-03
1.15245027e+01,-2.53125000e-03
1.15265028e+01,-2.55469000e-03
1.15285030e+01,-2.56250000e-03
1.15305032e+01,-2.80469000e-03
1.15325034e+01,-2.73438000e-03
1.15345036e+01,-2.64844000e-03
1.15365039e+01,-2.82031000e-03
1.15385040e+01,-2.81250000e-03
1.15405042e+01,-2.73438000e-03
1.15425044e+01,-2.75000000e-03
1.15445046e+01,-2.81250000e-03
1.15465048e+01,-2.68750000e-03
1.15485050e+01,-2.90625000e-03
1.15505052e+01,-2.90625000e-03
1.15525054e+01,-3.00000000e-03
1.15545056e+01,-2.84375000e-03
1.15565059e+01,-2.96094000e-03
1.15585061e+01,-2.87500000e-03
1.15605062e+01,-3.00000000e-03
1.15625065e+01,-2.89062000e-03
1.15645066e+01,-2.93750000e-03
1.15665068e+01,-2.87500000e-03
1.15685070e+01,-2.84375000e-03
1.15705073e+01,-2.82031000e-03
1.15725074e+01,-2.89062000e-03
1.15745076e+01,-2.81250000e-03
1.15765078e+01,-2.87500000e-03
1.15785080e+01,-2.53125000e-03
1.15805082e+01,-2.80469000e-03
1.15825085e+01,-2.69531000e-03
1.15845086e+01,-2.56250000e-03
1.15865088e+01,-2.84375000e-03
1.15885090e+01,-2.63281000e-03
1.15905092e+01,-2.46875000e-03
1.15925094e+01,-2.61719000e-03
1.15945096e+01,-2.73438000e-03
1.15965098e+01,-2.62500000e-03
1.15985100e+01,-2.46094000e-03
1.16005102e+01,-2.50000000e-03
1.16025105e+01,-2.47656000e-03
1.16045106e+01,-2.53906000e-03
1.16065108e+01,-2.65625000e-03
1.16085110e+01,-2.50000000e-03
1.16105112e+01,-2.16406000e-03
1.16125114e+01,-2.46094000e-03
1.16145117e+01,-2.34375000e-03
1.16165119e+01,-2.62500000e-03
1.16185120e+01,-2.41406000e-03
1.16205123e+01,-2.51563000e-03
1.16225124e+01,-2.39844000e-03
1.16245126e+01,-2.55469000e-03
1.16265128e+01,-2.43750000e-03
1.16285131e+01,-2.57813000e-03
1.16305132e+01,-2.43750000e-03
1.16325134e+01,-2.57813000e-03
1.16345136e+01,-2.60938000e-03
1.16365139e+01,-2.51563000e-03
1.16385140e+01,-2.48438000e-03
1.16405143e+01,-2.77344000e-03
1.16425144e+01,-2.50781000e-03
1.16445146e+01,-2.76562000e-03
1.16465148e+01,-2.83594000e-03
1.16485151e+01,-2.64844000e-03
1.16505152e+01,-2.88281000e-03
1.16525154e+01,-2.74219000e-03
1.16545156e+01,-2.63281000e-03
1.16565158e+01,-2.82812000e-03
1.16585160e+01,-2.87500000e-03
1.16605163e+01,-2.84375000e-03
1.16625164e+01,-2.92187000e-03
1.16645166e+01,-2.82031000e-03
1.16665168e+01,-2.92187000e-03
1.16685170e+01,-2.93750000e-03
1.16705172e+01,-2.95313000e-03
1.16725175e+01,-2.96094000e-03
1.16745177e+01,-2.85937000e-03
1.16765178e+01,-2.92969000e-03
1.16785180e+01,-3.00000000e-03
1.16805182e+01,-3.06250000e-03
1.16825185e+01,-2.81250000e-03
1.16845186e+01,-2.95313000e-03
1.16865189e+01,-2.94531000e-03
1.16885190e+01,-3.00000000e-03
1.16905192e+01,-2.79687000e-03
1.16925194e+01,-2.84375000e-03
1.16945197e+01,-2.91406000e-03
1.16965198e+01,-2.75781000e-03
1.16985201e+01,-2.64063000e-03
1.17005202e+01,-2.76562000e-03
1.17025204e+01,-2.70313000e-03
1.17045206e+01,-2.85156000e-03
1.17065209e+01,-2.48438000e-03
1.17085210e+01,-2.82031000e-03
1.17105212e+01,-2.63281000e-03
1.17125214e+01,-2.64063000e-03
1.17145216e+01,-2.64063000e-03
1.17165218e+01,-2.62500000e-03
1.17185221e+01,-2.42187000e-03
1.17205222e+01,-2.60938000e-03
1.17225224e+01,-2.77344000e-03
1.17245226e+01,-2.49219000e-03
1.17265228e+01,-2.49219000e-03
1.17285230e+01,-2.53906000e-03
1.17305232e+01,-2.63281000e-03
1.17325235e+01,-2.56250000e-03
1.17345236e+01,-2.58594000e-03
1.17365238e+01,-2.51563000e-03
1.17385240e+01,-2.17188000e-03
1.17405243e+01,-2.61719000e-03
1.17425244e+01,-2.71875000e-03
1.17445247e+01,-2.57813000e-03
1.17465248e+01,-2.58594000e-03
1.17485250e+01,-2.64844000e-03
1.17505252e+01,-2.48438000e-03
1.17525255e+01,-2.65625000e-03
1.17545256e+01,-2.53125000e-03
1.17565258e+01,-2.69531000e-03
1.17585260e+01,-2.62500000e-03
1.17605262e+01,-2.60156000e-03
1.17625264e+01,-2.61719000e-03
1.17645267e+01,-2.83594000e-03
1.17665268e+01,-2.64844000e-03
1.17685270e+01,-2.76562000e-03
1.17705272e+01,-2.59375000e-03
1.17725274e+01,-2.81250000e-03
1.17745276e+01,-2.83594000e-03
1.17765279e+01,-2.75000000e-03
1.17785280e+01,-2.88281000e-03
1.17805282e+01,-2.78125000e-03
1.17825284e+01,-2.74219000e-03
1.17845286e+01,-2.71875000e-03
1.17865288e+01,-2.92969000e-03
1.17885290e+01,-2.81250000e-03
1.17905293e+01,-2.81250000e-03
1.17925294e+01,-2.88281000e-03
1.17945296e+01,-2.85156000e-03
1.17965298e+01,-2.83594000e-03
1.17985301e+01,-2.86719000e-03
1.18005302e+01,-2.88281000e-03
1.18025305e+01,-2.73438000e-03
1.18045306e+01,-2.85937000e-03
1.18065308e+01,-2.89062000e-03
1.18085310e+01,-2.79687000e-03
1.18105313e+01,-2.82031000e-03
1.18125314e+01,-2.79687000e-03
1.18145316e+01,-2.84375000e-03
1.18165318e+01,-2.74219000e-03
1.18185320e+01,-2.75000000e-03
1.18205322e+01,-2.74219000e-03
1.18225325e+01,-2.64844000e-03
1.18245326e+01,-2.75000000e-03
1.18265328e+01,-2.54688000e-03
1.18285330e+01,-2.70313000e-03
1.18305332e+01,-2.55469000e-03
1.18325334e+01,-2.71875000e-03
1.18345336e+01,-2.44531000e-03
1.18365338e+01,-2.70313000e-03
1.18385340e+01,-2.59375000e-03
1.18405342e+01,-2.49219000e-03
1.18425345e+01,-2.63281000e-03
1.18445346e+01,-2.58594000e-03
1.18465348e+01,-2.36719000e-03
1.18485351e+01,-2.58594000e-03
1.18505352e+01,-2.74219000e-03
1.18525354e+01,-2.46094000e-03
1.18545357e+01,-2.58594000e-03
1.18565359e+01,-2.60938000e-03
1.18585360e+01,-2.67188000e-03
1.18605362e+01,-2.61719000e-03
1.18625364e+01,-2.71094000e-03
1.18645366e+01,-2.62500000e-03
1.18665368e+01,-2.24219000e-03
1.18685371e+01,-2.67969000e-03
1.18705372e+01,-2.81250000e-03
1.18725374e+01,-2.72656000e-03
1.18745376e+01,-2.73438000e-03
1.18765378e+01,-2.75000000e-03
1.18785380e+01,-2.84375000e-03
1.18805383e+01,-2.85937000e-03
1.18825384e+01,-2.70313000e-03
1.18845386e+01,-2.88281000e-03
1.18865388e+01,-2.89844000e-03
1.18885391e+01,-2.79687000e-03
1.18905392e+01,-2.71875000e-03
1.18925394e+01,-2.75781000e-03
1.18945396e+01,-2.77344000e-03
1.18965398e+01,-2.85937000e-03
1.18985400e+01,-2.54688000e-03
1.19005403e+01,-2.87500000e-03
1.19025404e+01,-2.84375000e-03
1.19045406e+01,-2.73438000e-03
1.19065409e+01,-2.96875000e-03
1.19085410e+01,-2.82812000e-03
1.19105412e+01,-2.64844000e-03
1.19125415e+01,-2.78906000e-03
1.19145417e+01,-2.88281000e-03
1.19165418e+01,-2.79687000e-03
1.19185420e+01,-2.79687000e-03
1.19205422e+01,-2.77344000e-03
1.19225424e+01,-2.80469000e-03
1.19245426e+01,-2.66406000e-03
1.19265429e+01,-2.82812000e-03
1.19285430e+01,-2.72656000e-03
1.19305432e+01,-2.27344000e-03
1.19325434e+01,-2.64063000e-03
1.19345437e+01,-2.80469000e-03
1.19365438e+01,-2.67188000e-03
1.19385441e+01,-2.72656000e-03
1.19405442e+01,-2.62500000e-03
1.19425444e+01,-2.67969000e-03
1.19445446e+01,-2.62500000e-03
1.19465449e+01,-2.47656000e-03
1.19485450e+01,-2.58594000e-03
1.19505452e+01,-2.60938000e-03
1.19525454e+01,-2.58594000e-03
1.19545456e+01,-2.57031000e-03
1.19565458e+01,-2.39062000e-03
1.19585461e+01,-2.50781000e-03
1.19605462e+01,-2.71094000e-03
1.19625464e+01,-2.37500000e-03
1.19645466e+01,-2.60938000e-03
1.19665468e+01,-2.56250000e-03
1.19685470e+01,-2.48438000e-03
1.19705472e+01,-2.67969000e-03
1.19725475e+01,-2.56250000e-03
1.19745476e+01,-2.45313000e-03
1.19765478e+01,-2.61719000e-03
1.19785480e+01,-2.84375000e-03
1.19805483e+01,-2.67969000e-03
1.19825484e+01,-2.75781000e-03
1.19845487e+01,-2.71875000e-03
