# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# microseconds,volts
1.19153827e+01,-3.21875000e-03
1.19161827e+01,-3.20313000e-03
1.19169828e+01,-3.15625000e-03
1.19177829e+01,-3.25000000e-03
1.19185830e+01,-3.25781000e-03
1.19193831e+01,-3.25000000e-03
1.19201831e+01,-3.16406000e-03
1.19209832e+01,-3.14844000e-03
1.19217833e+01,-3.04688000e-03
1.19225834e+01,-3.29687000e-03
1.19233835e+01,-3.10938000e-03
1.19241835e+01,-3.17188000e-03
1.19249836e+01,-3.14063000e-03
1.19257837e+01,-3.03125000e-03
1.19265838e+01,-3.17188000e-03
1.19273839e+01,-3.15625000e-03
1.19281839e+01,-3.21875000e-03
1.19289840e+01,-3.16406000e-03
1.19297841e+01,-3.20313000e-03
1.19305842e+01,-2.98438000e-03
1.19313843e+01,-3.27344000e-03
1.19321843e+01,-3.28125000e-03
1.19329844e+01,-3.14844000e-03
1.19337845e+01,-3.17969000e-03
1.19345846e+01,-3.22656000e-03
1.19353847e+01,-3.07031000e-03
1.19361847e+01,-3.23438000e-03
1.19369848e+01,-3.14844000e-03
1.19377849e+01,-3.12500000e-03
1.19385850e+01,-3.17188000e-03
1.19393851e+01,-3.08594000e-03
1.19401851e+01,-3.27344000e-03
1.19409852e+01,-3.08594000e-03
1.19417853e+01,-3.01563000e-03
1.19425854e+01,-3.09375000e-03
1.19433855e+01,-3.13281000e-03
1.19441855e+01,-3.03125000e-03
1.19449856e+01,-3.06250000e-03
1.19457857e+01,-2.98438000e-03
1.19465858e+01,-3.12500000e-03
1.19473859e+01,-2.94531000e-03
1.19481859e+01,-3.19531000e-03
1.19489860e+01,-2.98438000e-03
1.19497861e+01,-3.07031000e-03
1.19505862e+01,-3.17188000e-03
1.19513863e+01,-2.97656000e-03
1.19521863e+01,-2.98438000e-03
1.19529864e+01,-3.00781000e-03
1.19537865e+01,-3.17188000e-03
1.19545866e+01,-2.96875000e-03
1.19553867e+01,-3.17188000e-03
1.19561867e+01,-2.96875000e-03
1.19569868e+01,-3.18750000e-03
1.19577869e+01,-3.21094000e-03
1.19585870e+01,-3.03125000e-03
1.19593871e+01,-3.12500000e-03
1.19601871e+01,-3.06250000e-03
1.19609872e+01,-3.03906000e-03
1.19617873e+01,-3.15625000e-03
1.19625874e+01,-3.03906000e-03
1.19633875e+01,-3.07813000e-03
1.19641875e+01,-3.14063000e-03
1.19649876e+01,-3.07031000e-03
1.19657877e+01,-3.32031000e-03
1.19665878e+01,-3.06250000e-03
1.19673879e+01,-3.08594000e-03
1.19681879e+01,-3.05469000e-03
1.19689880e+01,-3.24219000e-03
1.19697881e+01,-3.16406000e-03
1.19705882e+01,-3.07813000e-03
1.19713883e+01,-3.03906000e-03
1.19721883e+01,-3.14063000e-03
1.19729884e+01,-3.05469000e-03
1.19737885e+01,-3.15625000e-03
1.19745886e+01,-3.19531000e-03
1.19753887e+01,-3.17188000e-03
1.19761887e+01,-3.20313000e-03
1.19769888e+01,-3.07813000e-03
1.19777889e+01,-3.15625000e-03
1.19785890e+01,-3.24219000e-03
1.19793891e+01,-3.25000000e-03
1.19801891e+01,-3.13281000e-03
1.19809892e+01,-3.18750000e-03
1.19817893e+01,-3.00781000e-03
1.19825894e+01,-3.29687000e-03
1.19833895e+01,-3.34375000e-03
1.19841895e+01,-3.33594000e-03
1.19849896e+01,-3.34375000e-03
1.19857897e+01,-3.41406000e-03
1.19865898e+01,-3.24219000e-03
1.19873899e+01,-3.33594000e-03
1.19881899e+01,-3.20313000e-03
1.19889900e+01,-3.24219000e-03
1.19897901e+01,-3.42188000e-03
1.19905902e+01,-3.34375000e-03
1.19913903e+01,-3.50000000e-03
1.19921903e+01,-3.43750000e-03
1.19929904e+01,-3.40625000e-03
1.19937905e+01,-3.19531000e-03
1.19945906e+01,-3.44531000e-03
1.19953907e+01,-3.34375000e-03
1.19961907e+01,-3.48438000e-03
1.19969908e+01,-3.61719000e-03
1.19977909e+01,-3.23438000e-03
1.19985910e+01,-3.46875000e-03
1.19993911e+01,-3.56250000e-03
1.20001911e+01,-3.29687000e-03
1.20009912e+01,-3.46875000e-03
1.20017913e+01,-3.57031000e-03
1.20025914e+01,-3.35937000e-03
1.20033915e+01,-3.46875000e-03
1.20041915e+01,-3.57031000e-03
1.20049916e+01,-3.79687000e-03
1.20057917e+01,-3.25000000e-03
1.20065918e+01,-3.59375000e-03
1.20073919e+01,-3.30469000e-03
1.20081919e+01,-3.55469000e-03
1.20089920e+01,-3.55469000e-03
1.20097921e+01,-3.67188000e-03
1.20105922e+01,-3.60938000e-03
1.20113923e+01,-3.72656000e-03
1.20121923e+01,-3.62500000e-03
1.20129924e+01,-3.67188000e-03
1.20137925e+01,-3.65625000e-03
1.20145926e+01,-3.64063000e-03
1.20153927e+01,-3.85156000e-03
1.20161927e+01,-3.65625000e-03
1.20169928e+01,-3.64844000e-03
1.20177929e+01,-3.88281000e-03
1.20185930e+01,-3.66406000e-03
1.20193931e+01,-3.66406000e-03
1.20201931e+01,-3.68750000e-03
1.20209932e+01,-3.68750000e-03
1.20217933e+01,-3.93750000e-03
1.20225934e+01,-3.87500000e-03
1.20233935e+01,-3.55469000e-03
1.20241935e+01,-3.66406000e-03
1.20249936e+01,-3.91406000e-03
1.20257937e+01,-3.68750000e-03
1.20265938e+01,-3.67188000e-03
1.20273939e+01,-3.73438000e-03
1.20281939e+01,-3.58594000e-03
1.20289940e+01,-3.62500000e-03
1.20297941e+01,-3.89844000e-03
1.20305942e+01,-4.07031000e-03
1.20313943e+01,-3.50781000e-03
1.20321943e+01,-3.79687000e-03
1.20329944e+01,-3.44531000e-03
1.20337945e+01,-3.74219000e-03
1.20345946e+01,-3.71094000e-03
1.20353947e+01,-3.87500000e-03
1.20361947e+01,-3.80469000e-03
1.20369948e+01,-3.77344000e-03
1.20377949e+01,-3.73438000e-03
1.20385950e+01,-3.92188000e-03
1.20393951e+01,-3.90625000e-03
1.20401951e+01,-3.67969000e-03
1.20409952e+01,-3.88281000e-03
1.20417953e+01,-3.89062000e-03
1.20425954e+01,-3.89844000e-03
1.20433955e+01,-3.90625000e-03
1.20441955e+01,-3.80469000e-03
1.20449956e+01,-3.76562000e-03
1.20457957e+01,-3.81250000e-03
1.20465958e+01,-3.85156000e-03
1.20473959e+01,-3.88281000e-03
1.20481959e+01,-4.08594000e-03
1.20489960e+01,-3.67969000e-03
1.20497961e+01,-3.71094000e-03
1.20505962e+01,-4.03906000e-03
1.20513963e+01,-3.78906000e-03
1.20521963e+01,-3.73438000e-03
1.20529964e+01,-3.87500000e-03
1.20537965e+01,-3.91406000e-03
1.20545966e+01,-3.71094000e-03
1.20553967e+01,-3.85156000e-03
1.20561967e+01,-4.12500000e-03
1.20569968e+01,-3.44531000e-03
1.20577969e+01,-3.79687000e-03
1.20585970e+01,-3.50000000e-03
1.20593971e+01,-3.81250000e-03
1.20601971e+01,-3.88281000e-03
1.20609972e+01,-3.98438000e-03
1.20617973e+01,-3.91406000e-03
1.20625974e+01,-3.85937000e-03
1.20633975e+01,-3.87500000e-03
1.20641975e+01,-4.08594000e-03
1.20649976e+01,-4.00000000e-03
1.20657977e+01,-3.75000000e-03
1.20665978e+01,-4.00781000e-03
1.20673979e+01,-3.93750000e-03
1.20681979e+01,-4.03906000e-03
1.20689980e+01,-4.13281000e-03
1.20697981e+01,-3.82812000e-03
1.20705982e+01,-3.96094000e-03
1.20713983e+01,-4.10938000e-03
1.20721983e+01,-3.89844000e-03
1.20729984e+01,-4.10156000e-03
1.20737985e+01,-4.21094000e-03
1.20745986e+01,-3.94531000e-03
1.20753987e+01,-3.90625000e-03
1.20761987e+01,-4.17188000e-03
1.20769988e+01,-4.06250000e-03
1.20777989e+01,-4.13281000e-03
1.20785990e+01,-4.18750000e-03
1.20793991e+01,-4.29688000e-03
1.20801991e+01,-4.10938000e-03
1.20809992e+01,-4.21875000e-03
1.20817993e+01,-4.30469000e-03
1.20825994e+01,-3.78906000e-03
1.20833995e+01,-4.14844000e-03
1.20841995e+01,-3.79687000e-03
1.20849996e+01,-4.48438000e-03
1.20857997e+01,-4.25000000e-03
1.20865998e+01,-4.35156000e-03
1.20873999e+01,-4.11719000e-03
1.20881999e+01,-4.46094000e-03
1.20890000e+01,-4.21094000e-03
1.20898001e+01,-4.38281000e-03
1.20906002e+01,-4.43750000e-03
1.20914003e+01,-4.38281000e-03
1.20922003e+01,-4.47656000e-03
1.20930004e+01,-4.35156000e-03
1.20938005e+01,-4.38281000e-03
1.20946006e+01,-4.57031000e-03
1.20954007e+01,-4.21875000e-03
1.20962007e+01,-4.72656000e-03
1.20970008e+01,-4.53906000e-03
1.20978009e+01,-4.57031000e-03
1.20986010e+01,-4.63281000e-03
1.20994011e+01,-4.64062000e-03
1.21002011e+01,-4.46875000e-03
1.21010012e+01,-4.65625000e-03
1.21018013e+01,-4.77344000e-03
1.21026014e+01,-4.72656000e-03
1.21034015e+01,-4.69531000e-03
1.21042015e+01,-4.75000000e-03
1.21050016e+01,-4.78125000e-03
1.21058017e+01,-4.80469000e-03
1.21066018e+01,-4.85937000e-03
1.21074019e+01,-4.92188000e-03
1.21082019e+01,-4.60937000e-03
1.21090020e+01,-4.85156000e-03
1.21098021e+01,-5.00781000e-03
1.21106022e+01,-4.98438000e-03
1.21114023e+01,-4.92188000e-03
1.21122023e+01,-5.02344000e-03
1.21130024e+01,-5.00000000e-03
1.21138025e+01,-4.97656000e-03
1.21146026e+01,-5.02344000e-03
1.21154027e+01,-5.12500000e-03
1.21162027e+01,-5.02344000e-03
1.21170028e+01,-5.07813000e-03
1.21178029e+01,-5.29688000e-03
1.21186030e+01,-5.16406000e-03
1.21194031e+01,-5.29688000e-03
1.21202031e+01,-5.14844000e-03
1.21210032e+01,-5.14063000e-03
1.21218033e+01,-5.17188000e-03
1.21226034e+01,-5.21094000e-03
1.21234035e+01,-5.13281000e-03
1.21242035e+01,-5.20313000e-03
1.21250036e+01,-5.26563000e-03
1.21258037e+01,-5.19531000e-03
1.21266038e+01,-5.22656000e-03
1.21274039e+01,-5.48438000e-03
1.21282039e+01,-5.21875000e-03
1.21290040e+01,-5.22656000e-03
1.21298041e+01,-5.28125000e-03
1.21306042e+01,-5.15625000e-03
1.21314043e+01,-5.22656000e-03
1.21322043e+01,-5.27344000e-03
1.21330044e+01,-5.53125000e-03
1.21338045e+01,-5.17188000e-03
1.21346046e+01,-5.56250000e-03
1.21354047e+01,-5.25000000e-03
1.21362047e+01,-5.48438000e-03
1.21370048e+01,-5.33594000e-03
1.21378049e+01,-5.60156000e-03
1.21386050e+01,-5.57031000e-03
1.21394051e+01,-5.49219000e-03
1.21402051e+01,-5.46094000e-03
1.21410052e+01,-5.56250000e-03
1.21418053e+01,-5.48438000e-03
1.21426054e+01,-5.37500000e-03
1.21434055e+01,-5.69531000e-03
1.21442055e+01,-5.44531000e-03
1.21450056e+01,-5.61719000e-03
1.21458057e+01,-5.77344000e-03
1.21466058e+01,-5.50781000e-03
1.21474059e+01,-5.42188000e-03
1.21482059e+01,-5.52344000e-03
1.21490060e+01,-5.63281000e-03
1.21498061e+01,-5.73437000e-03
1.21506062e+01,-5.74219000e-03
1.21514063e+01,-5.34375000e-03
1.21522063e+01,-5.57812000e-03
1.21530064e+01,-5.81250000e-03
1.21538065e+01,-5.48438000e-03
1.21546066e+01,-5.61719000e-03
1.21554067e+01,-5.73437000e-03
1.21562067e+01,-5.51562000e-03
1.21570068e+01,-5.53906000e-03
1.21578069e+01,-5.62500000e-03
1.21586070e+01,-5.92969000e-03
1.21594071e+01,-5.35156000e-03
1.21602071e+01,-5.62500000e-03
1.21610072e+01,-5.54687000e-03
1.21618073e+01,-5.75781000e-03
1.21626074e+01,-5.62500000e-03
1.21634075e+01,-5.78906000e-03
1.21642075e+01,-5.87500000e-03
1.21650076e+01,-5.67187000e-03
1.21658077e+01,-5.54687000e-03
1.21666078e+01,-5.78906000e-03
1.21674079e+01,-5.75000000e-03
1.21682079e+01,-5.57812000e-03
1.21690080e+01,-6.00000000e-03
1.21698081e+01,-5.78906000e-03
1.21706082e+01,-5.72656000e-03
1.21714083e+01,-6.00000000e-03
1.21722083e+01,-5.62500000e-03
1.21730084e+01,-5.75000000e-03
1.21738085e+01,-5.83594000e-03
1.21746086e+01,-5.78125000e-03
1.21754087e+01,-6.00781000e-03
1.21762087e+01,-6.02344000e-03
1.21770088e+01,-5.62500000e-03
1.21778089e+01,-5.70312000e-03
1.21786090e+01,-6.01563000e-03
1.21794091e+01,-5.80469000e-03
1.21802091e+01,-5.76562000e-03
1.21810092e+01,-5.91406000e-03
1.21818093e+01,-5.96094000e-03
1.21826094e+01,-5.89844000e-03
1.21834095e+01,-6.02344000e-03
1.21842095e+01,-6.13281000e-03
1.21850096e+01,-5.58594000e-03
1.21858097e+01,-5.82812000e-03
1.21866098e+01,-5.66406000e-03
1.21874099e+01,-6.00781000e-03
1.21882099e+01,-5.89063000e-03
1.21890100e+01,-6.12500000e-03
1.21898101e+01,-6.00781000e-03
1.21906102e+01,-6.09375000e-03
1.21914103e+01,-5.92188000e-03
1.21922103e+01,-6.17188000e-03
1.21930104e+01,-6.18750000e-03
1.21938105e+01,-6.04688000e-03
1.21946106e+01,-6.17969000e-03
1.21954107e+01,-6.10156000e-03
1.21962107e+01,-5.95313000e-03
1.21970108e+01,-6.38281000e-03
1.21978109e+01,-6.02344000e-03
1.21986110e+01,-6.25781000e-03
1.21994111e+01,-6.24219000e-03
1.22002111e+01,-6.25781000e-03
1.22010112e+01,-6.35938000e-03
1.22018113e+01,-6.36719000e-03
1.22026114e+01,-5.94531000e-03
1.22034115e+01,-6.32813000e-03
1.22042115e+01,-6.36719000e-03
1.22050116e+01,-6.29688000e-03
1.22058117e+01,-6.32813000e-03
1.22066118e+01,-6.41406000e-03
1.22074119e+01,-6.51562000e-03
1.22082119e+01,-6.45313000e-03
1.22090120e+01,-6.55469000e-03
1.22098121e+01,-6.57812000e-03
1.22106122e+01,-6.06250000e-03
1.22114123e+01,-6.62500000e-03
1.22122123e+01,-6.71875000e-03
1.22130124e+01,-6.70312000e-03
1.22138125e+01,-6.52344000e-03
1.22146126e+01,-6.72656000e-03
1.22154127e+01,-6.68750000e-03
1.22162127e+01,-6.61719000e-03
1.22170128e+01,-6.64062000e-03
1.22178129e+01,-6.84375000e-03
1.22186130e+01,-6.81250000e-03
1.22194131e+01,-6.63281000e-03
1.22202131e+01,-6.67969000e-03
1.22210132e+01,-6.75000000e-03
1.22218133e+01,-6.90625000e-03
1.22226134e+01,-6.93750000e-03
1.22234135e+01,-6.83594000e-03
1.22242135e+01,-6.90625000e-03
1.22250136e+01,-6.92188000e-03
1.22258137e+01,-7.02344000e-03
1.22266138e+01,-7.21875000e-03
1.22274139e+01,-7.06250000e-03
1.22282139e+01,-6.93750000e-03
1.22290140e+01,-7.03906000e-03
1.22298141e+01,-7.37500000e-03
1.22306142e+01,-7.05469000e-03
1.22314143e+01,-7.32031000e-03
1.22322143e+01,-7.38281000e-03
1.22330144e+01,-7.21094000e-03
1.22338145e+01,-7.42188000e-03
1.22346146e+01,-7.38281000e-03
1.22354147e+01,-7.67969000e-03
1.22362147e+01,-7.16406000e-03
1.22370148e+01,-7.56250000e-03
1.22378149e+01,-7.38281000e-03
1.22386150e+01,-7.60937000e-03
1.22394151e+01,-7.61719000e-03
1.22402151e+01,-7.78125000e-03
1.22410152e+01,-7.81250000e-03
1.22418153e+01,-7.71875000e-03
1.22426154e+01,-7.64062000e-03
1.22434155e+01,-7.82813000e-03
1.22442155e+01,-7.84375000e-03
1.22450156e+01,-7.77344000e-03
1.22458157e+01,-8.10156000e-03
1.22466158e+01,-7.91406000e-03
1.22474159e+01,-8.02344000e-03
1.22482159e+01,-8.28125000e-03
1.22490160e+01,-7.88281000e-03
1.22498161e+01,-8.16406000e-03
1.22506162e+01,-8.10156000e-03
1.22514163e+01,-8.15625000e-03
1.22522163e+01,-8.33594000e-03
1.22530164e+01,-8.17969000e-03
1.22538165e+01,-7.92969000e-03
1.22546166e+01,-8.32031000e-03
1.22554167e+01,-8.52344000e-03
1.22562167e+01,-8.30469000e-03
1.22570168e+01,-8.30469000e-03
1.22578169e+01,-8.40625000e-03
1.22586170e+01,-8.40625000e-03
1.22594171e+01,-8.39063000e-03
1.22602171e+01,-8.66406000e-03
1.22610172e+01,-8.41406000e-03
1.22618173e+01,-7.99219000e-03
1.22626174e+01,-8.56250000e-03
1.22634175e+01,-8.59375000e-03
1.22642175e+01,-8.51563000e-03
1.22650176e+01,-8.70313000e-03
1.22658177e+01,-8.66406000e-03
1.22666178e+01,-8.65625000e-03
1.22674179e+01,-8.68750000e-03
1.22682179e+01,-8.58594000e-03
1.22690180e+01,-8.77344000e-03
1.22698181e+01,-8.72656000e-03
1.22706182e+01,-8.60156000e-03
1.22714183e+01,-8.59375000e-03
1.22722183e+01,-8.75000000e-03
1.22730184e+01,-8.73438000e-03
1.22738185e+01,-8.82031000e-03
1.22746186e+01,-8.60156000e-03
1.22754187e+01,-8.79688000e-03
1.22762187e+01,-8.85938000e-03
1.22770188e+01,-8.82813000e-03
1.22778189e+01,-8.88281000e-03
1.22786190e+01,-8.89063000e-03
1.22794191e+01,-8.81250000e-03
1.22802191e+01,-8.96875000e-03
1.22810192e+01,-9.15625000e-03
1.22818193e+01,-8.90625000e-03
1.22826194e+01,-8.96875000e-03
1.22834195e+01,-9.10156000e-03
1.22842195e+01,-8.99219000e-03
1.22850196e+01,-9.09375000e-03
1.22858197e+01,-9.09375000e-03
1.22866198e+01,-9.37500000e-03
1.22874199e+01,-9.09375000e-03
1.22882199e+01,-9.09375000e-03
1.22890200e+01,-9.00000000e-03
1.22898201e+01,-9.32031000e-03
1.22906202e+01,-9.21875000e-03
1.22914203e+01,-9.32812000e-03
1.22922203e+01,-9.15625000e-03
1.22930204e+01,-9.14062000e-03
1.22938205e+01,-9.21094000e-03
1.22946206e+01,-9.27344000e-03
1.22954207e+01,-9.25781000e-03
1.22962207e+01,-9.25000000e-03
1.22970208e+01,-9.50781000e-03
1.22978209e+01,-9.21094000e-03
1.22986210e+01,-9.43750000e-03
1.22994211e+01,-9.82031000e-03
1.23002211e+01,-9.33594000e-03
1.23010212e+01,-9.31250000e-03
1.23018213e+01,-9.50781000e-03
1.23026214e+01,-9.63281000e-03
1.23034215e+01,-9.76562000e-03
1.23042215e+01,-9.75000000e-03
1.23050216e+01,-9.40625000e-03
1.23058217e+01,-9.60937000e-03
1.23066218e+01,-9.77344000e-03
1.23074219e+01,-9.62500000e-03
1.23082219e+01,-9.54687000e-03
1.23090220e+01,-9.90625000e-03
1.23098221e+01,-9.82813000e-03
1.23106222e+01,-9.78906000e-03
1.23114223e+01,-9.96875000e-03
1.23122223e+01,-1.01015600e-02
1.23130224e+01,-9.41406000e-03
1.23138225e+01,-9.84375000e-03
1.23146226e+01,-9.67969000e-03
1.23154227e+01,-1.02421900e-02
1.23162227e+01,-1.01328100e-02
1.23170228e+01,-1.02265600e-02
1.23178229e+01,-9.98438000e-03
1.23186230e+01,-1.01562500e-02
1.23194231e+01,-1.00781300e-02
1.23202231e+01,-1.04218800e-02
1.23210232e+01,-1.03906300e-02
1.23218233e+01,-1.04296900e-02
1.23226234e+01,-1.02578100e-02
1.23234235e+01,-1.02500000e-02
1.23242235e+01,-1.04453100e-02
1.23250236e+01,-1.06406300e-02
1.23258237e+01,-1.03593800e-02
1.23266238e+01,-1.07421900e-02
1.23274239e+01,-1.07031300e-02
1.23282239e+01,-1.06640600e-02
1.23290240e+01,-1.08750000e-02
1.23298241e+01,-1.08750000e-02
1.23306242e+01,-1.07890600e-02
1.23314243e+01,-1.08359400e-02
1.23322243e+01,-1.10156200e-02
1.23330244e+01,-1.09531300e-02
1.23338245e+01,-1.11562500e-02
1.23346246e+01,-1.09687500e-02
1.23354247e+01,-1.12187500e-02
1.23362247e+01,-1.12109400e-02
1.23370248e+01,-1.11875000e-02
1.23378249e+01,-1.14687500e-02
1.23386250e+01,-1.12343700e-02
1.23394251e+01,-1.15703100e-02
1.23402251e+01,-1.12421900e-02
1.23410252e+01,-1.14375000e-02
1.23418253e+01,-1.15937500e-02
1.23426254e+01,-1.17812500e-02
1.23434255e+01,-1.15781200e-02
1.23442255e+01,-1.15546900e-02
1.23450256e+01,-1.17031200e-02
1.23458257e+01,-1.18906300e-02
1.23466258e+01,-1.18828100e-02
1.23474259e+01,-1.19218800e-02
1.23482259e+01,-1.20234400e-02
1.23490260e+01,-1.19843800e-02
1.23498261e+01,-1.19531300e-02
1.23506262e+01,-1.23750000e-02
1.23514263e+01,-1.20625000e-02
1.23522263e+01,-1.22500000e-02
1.23530264e+01,-1.22421900e-02
1.23538265e+01,-1.22812500e-02
1.23546266e+01,-1.24062500e-02
1.23554267e+01,-1.22734400e-02
1.23562267e+01,-1.22343800e-02
1.23570268e+01,-1.23593800e-02
1.23578269e+01,-1.25234400e-02
1.23586270e+01,-1.25546900e-02
1.23594271e+01,-1.26484400e-02
1.23602271e+01,-1.27500000e-02
1.23610272e+01,-1.27578100e-02
1.23618273e+01,-1.27578100e-02
1.23626274e+01,-1.27890600e-02
1.23634275e+01,-1.30078100e-02
1.23642275e+01,-1.27031300e-02
1.23650276e+01,-1.29218800e-02
1.23658277e+01,-1.28906300e-02
1.23666278e+01,-1.30546900e-02
1.23674279e+01,-1.31015600e-02
1.23682279e+01,-1.31953100e-02
1.23690280e+01,-1.31171900e-02
1.23698281e+01,-1.30703100e-02
1.23706282e+01,-1.32578100e-02
1.23714283e+01,-1.32421900e-02
1.23722283e+01,-1.30703100e-02
1.23730284e+01,-1.32812500e-02
1.23738285e+01,-1.36015600e-02
1.23746286e+01,-1.32578100e-02
1.23754287e+01,-1.35312500e-02
1.23762287e+01,-1.36171900e-02
1.23770288e+01,-1.33984400e-02
1.23778289e+01,-1.35312500e-02
1.23786290e+01,-1.34921900e-02
1.23794291e+01,-1.36250000e-02
1.23802291e+01,-1.39062500e-02
1.23810292e+01,-1.36640600e-02
1.23818293e+01,-1.34296900e-02
1.23826294e+01,-1.36406200e-02
1.23834295e+01,-1.39375000e-02
1.23842295e+01,-1.36796900e-02
1.23850296e+01,-1.37109400e-02
1.23858297e+01,-1.39062500e-02
1.23866298e+01,-1.39609400e-02
1.23874299e+01,-1.39453100e-02
1.23882299e+01,-1.41328100e-02
1.23890300e+01,-1.42031300e-02
1.23898301e+01,-1.36250000e-02
1.23906302e+01,-1.39062500e-02
1.23914303e+01,-1.37890600e-02
1.23922303e+01,-1.41562500e-02
1.23930304e+01,-1.41875000e-02
1.23938305e+01,-1.43046900e-02
1.23946306e+01,-1.41406300e-02
1.23954307e+01,-1.43515600e-02
1.23962307e+01,-1.42890600e-02
1.23970308e+01,-1.43437500e-02
1.23978309e+01,-1.43125000e-02
1.23986310e+01,-1.44687500e-02
1.23994311e+01,-1.42890600e-02
1.24002311e+01,-1.42187500e-02
1.24010312e+01,-1.44140600e-02
1.24018313e+01,-1.47265600e-02
1.24026314e+01,-1.43593800e-02
1.24034315e+01,-1.45312500e-02
1.24042315e+01,-1.45546900e-02
1.24050316e+01,-1.44921900e-02
1.24058317e+01,-1.47031300e-02
1.24066318e+01,-1.45703100e-02
1.24074319e+01,-1.45234400e-02
1.24082319e+01,-1.45312500e-02
1.24090320e+01,-1.48281300e-02
1.24098321e+01,-1.47421900e-02
1.24106322e+01,-1.47187500e-02
1.24114323e+01,-1.48593800e-02
1.24122323e+01,-1.48984400e-02
1.24130324e+01,-1.48359400e-02
1.24138325e+01,-1.49140600e-02
1.24146326e+01,-1.50625000e-02
1.24154327e+01,-1.48906300e-02
1.24162327e+01,-1.51953100e-02
1.24170328e+01,-1.49921900e-02
1.24178329e+01,-1.52265600e-02
1.24186330e+01,-1.51328100e-02
1.24194331e+01,-1.53828100e-02
1.24202331e+01,-1.53515600e-02
1.24210332e+01,-1.54218700e-02
1.24218333e+01,-1.53593700e-02
1.24226334e+01,-1.54062500e-02
1.24234335e+01,-1.52109400e-02
1.24242335e+01,-1.56484400e-02
1.24250336e+01,-1.58125000e-02
1.24258337e+01,-1.56953100e-02
1.24266338e+01,-1.56875000e-02
1.24274339e+01,-1.59453100e-02
1.24282339e+01,-1.56796900e-02
1.24290340e+01,-1.59296900e-02
1.24298341e+01,-1.59687500e-02
1.24306342e+01,-1.59062500e-02
1.24314343e+01,-1.61718700e-02
1.24322343e+01,-1.61171900e-02
1.24330344e+01,-1.59375000e-02
1.24338345e+01,-1.61250000e-02
1.24346346e+01,-1.64062500e-02
1.24354347e+01,-1.63437500e-02
1.24362347e+01,-1.63906200e-02
1.24370348e+01,-1.63437500e-02
1.24378349e+01,-1.65078100e-02
1.24386350e+01,-1.65390600e-02
1.24394351e+01,-1.66875000e-02
1.24402351e+01,-1.67265600e-02
1.24410352e+01,-1.64062500e-02
1.24418353e+01,-1.67343700e-02
1.24426354e+01,-1.68437500e-02
1.24434355e+01,-1.67890600e-02
1.24442355e+01,-1.69453100e-02
1.24450356e+01,-1.70000000e-02
1.24458357e+01,-1.69765600e-02
1.24466358e+01,-1.70390600e-02
1.24474359e+01,-1.69765600e-02
1.24482359e+01,-1.71406200e-02
1.24490360e+01,-1.71171900e-02
1.24498361e+01,-1.72734400e-02
1.24506362e+01,-1.75390600e-02
1.24514363e+01,-1.71015600e-02
1.24522363e+01,-1.73125000e-02
1.24530364e+01,-1.73437500e-02
1.24538365e+01,-1.73750000e-02
1.24546366e+01,-1.72187500e-02
1.24554367e+01,-1.74609400e-02
1.24562367e+01,-1.76093800e-02
1.24570368e+01,-1.77421900e-02
1.24578369e+01,-1.77578100e-02
1.24586370e+01,-1.75156200e-02
1.24594371e+01,-1.76093800e-02
1.24602371e+01,-1.79609400e-02
1.24610372e+01,-1.76562500e-02
1.24618373e+01,-1.78125000e-02
1.24626374e+01,-1.78593800e-02
1.24634375e+01,-1.78671900e-02
1.24642375e+01,-1.77890600e-02
1.24650376e+01,-1.82187500e-02
1.24658377e+01,-1.83359400e-02
1.24666378e+01,-1.78828100e-02
1.24674379e+01,-1.82968800e-02
1.24682379e+01,-1.80312500e-02
1.24690380e+01,-1.83046900e-02
1.24698381e+01,-1.83906300e-02
1.24706382e+01,-1.85703100e-02
1.24714383e+01,-1.83359400e-02
1.24722383e+01,-1.85703100e-02
1.24730384e+01,-1.84453100e-02
1.24738385e+01,-1.86796900e-02
1.24746386e+01,-1.87968800e-02
1.24754387e+01,-1.87500000e-02
1.24762387e+01,-1.87109400e-02
1.24770388e+01,-1.89375000e-02
1.24778389e+01,-1.88828100e-02
1.24786390e+01,-1.90312500e-02
1.24794391e+01,-1.88437500e-02
1.24802391e+01,-1.90937500e-02
1.24810392e+01,-1.90468800e-02
1.24818393e+01,-1.90937500e-02
1.24826394e+01,-1.91484400e-02
1.24834395e+01,-1.91562500e-02
1.24842395e+01,-1.91953100e-02
1.24850396e+01,-1.93281300e-02
1.24858397e+01,-1.94375000e-02
1.24866398e+01,-1.93125000e-02
1.24874399e+01,-1.94375000e-02
1.24882399e+01,-1.94921900e-02
1.24890400e+01,-1.95625000e-02
1.24898401e+01,-1.95312500e-02
1.24906402e+01,-1.96718800e-02
1.24914403e+01,-1.98984400e-02
1.24922403e+01,-1.94296900e-02
1.24930404e+01,-1.98281300e-02
1.24938405e+01,-1.96796900e-02
1.24946406e+01,-1.96875000e-02
1.24954407e+01,-1.98828100e-02
1.24962407e+01,-2.01953100e-02
1.24970408e+01,-2.01015600e-02
1.24978409e+01,-2.02343700e-02
1.24986410e+01,-1.99921900e-02
1.24994411e+01,-2.02421900e-02
1.25002411e+01,-2.01015600e-02
1.25010412e+01,-2.03828100e-02
